order_number,product_key,customer_id,order_date,shipping_date,delivery_due_date,price,sales_amount,sales_quantity
SO52914,289,11882,2/17/2013,2/24/2013,3/1/2013,5,5,1
SO52914,284,11882,2/17/2013,2/24/2013,3/1/2013,35,35,1
SO52915,284,11884,2/17/2013,2/24/2013,3/1/2013,35,35,1
SO52915,289,11884,2/17/2013,2/24/2013,3/1/2013,5,5,1
SO52915,246,11884,2/17/2013,2/24/2013,3/1/2013,35,35,1
SO52916,289,11950,2/17/2013,2/24/2013,3/1/2013,5,5,1
SO52916,284,11950,2/17/2013,2/24/2013,3/1/2013,35,35,1
SO52916,244,11950,2/17/2013,2/24/2013,3/1/2013,35,35,1
SO52917,174,17657,2/17/2013,2/24/2013,3/1/2013,22,22,1
SO52917,275,17657,2/17/2013,2/24/2013,3/1/2013,54,54,1
SO52918,284,11865,2/17/2013,2/24/2013,3/1/2013,35,35,1
SO52918,174,11865,2/17/2013,2/24/2013,3/1/2013,22,22,1
SO52918,249,11865,2/17/2013,2/24/2013,3/1/2013,50,50,1
SO52919,140,16232,2/17/2013,2/24/2013,3/1/2013,2443,2443,1
SO52919,287,16232,2/17/2013,2/24/2013,3/1/2013,33,33,1
SO52920,143,20210,2/17/2013,2/24/2013,3/1/2013,2443,2443,1
SO52920,246,20210,2/17/2013,2/24/2013,3/1/2013,35,35,1
SO52921,117,13862,2/17/2013,2/24/2013,3/1/2013,769,769,1
SO52921,246,13862,2/17/2013,2/24/2013,3/1/2013,35,35,1
SO52922,123,12071,2/17/2013,2/24/2013,3/1/2013,2320,2320,1
SO52922,289,12071,2/17/2013,2/24/2013,3/1/2013,5,5,1
SO52922,284,12071,2/17/2013,2/24/2013,3/1/2013,35,35,1
SO52922,245,12071,2/17/2013,2/24/2013,3/1/2013,35,35,1
SO52923,126,21619,2/17/2013,2/24/2013,3/1/2013,540,540,1
SO52923,105,21619,2/17/2013,2/24/2013,3/1/2013,9,9,1
SO52923,295,21619,2/17/2013,2/24/2013,3/1/2013,5,5,1
SO52923,259,21619,2/17/2013,2/24/2013,3/1/2013,2,2,1
SO52924,134,19533,2/17/2013,2/24/2013,3/1/2013,1120,1120,1
SO52924,245,19533,2/17/2013,2/24/2013,3/1/2013,35,35,1
SO52925,132,19380,2/17/2013,2/24/2013,3/1/2013,1120,1120,1
SO52925,286,19380,2/17/2013,2/24/2013,3/1/2013,25,25,1
SO52925,290,19380,2/17/2013,2/24/2013,3/1/2013,4,4,1
SO52925,259,19380,2/17/2013,2/24/2013,3/1/2013,2,2,1
SO52926,129,21024,2/17/2013,2/24/2013,3/1/2013,540,540,1
SO52926,105,21024,2/17/2013,2/24/2013,3/1/2013,9,9,1
SO52926,295,21024,2/17/2013,2/24/2013,3/1/2013,5,5,1
SO52926,279,21024,2/17/2013,2/24/2013,3/1/2013,9,9,1
SO52927,128,25646,2/17/2013,2/24/2013,3/1/2013,540,540,1
SO52928,126,21048,2/17/2013,2/24/2013,3/1/2013,540,540,1
SO52928,295,21048,2/17/2013,2/24/2013,3/1/2013,5,5,1
SO52928,105,21048,2/17/2013,2/24/2013,3/1/2013,9,9,1
SO52928,233,21048,2/17/2013,2/24/2013,3/1/2013,24,24,1
SO52929,159,25640,2/17/2013,2/24/2013,3/1/2013,2384,2384,1
SO52929,246,25640,2/17/2013,2/24/2013,3/1/2013,35,35,1
SO52929,166,25640,2/17/2013,2/24/2013,3/1/2013,9,9,1
SO52930,130,24608,2/18/2013,2/25/2013,3/2/2013,1120,1120,1
SO52931,168,11866,2/18/2013,2/25/2013,3/2/2013,8,8,1
SO52932,291,14312,2/18/2013,2/25/2013,3/2/2013,5,5,1
SO52932,259,14312,2/18/2013,2/25/2013,3/2/2013,2,2,1
SO52933,105,11059,2/18/2013,2/25/2013,3/2/2013,9,9,1
SO52933,295,11059,2/18/2013,2/25/2013,3/2/2013,5,5,1
SO52933,166,11059,2/18/2013,2/25/2013,3/2/2013,9,9,1
SO52933,276,11059,2/18/2013,2/25/2013,3/2/2013,54,54,1
SO52934,275,11714,2/18/2013,2/25/2013,3/2/2013,54,54,1
SO52935,286,29228,2/18/2013,2/25/2013,3/2/2013,25,25,1
SO52936,104,21500,2/18/2013,2/25/2013,3/2/2013,10,10,1
SO52936,295,21500,2/18/2013,2/25/2013,3/2/2013,5,5,1
SO52936,168,21500,2/18/2013,2/25/2013,3/2/2013,8,8,1
SO52937,273,19703,2/18/2013,2/25/2013,3/2/2013,70,70,1
SO52938,274,21234,2/18/2013,2/25/2013,3/2/2013,70,70,1
SO52938,251,21234,2/18/2013,2/25/2013,3/2/2013,50,50,1
SO52939,295,18530,2/18/2013,2/25/2013,3/2/2013,5,5,1
SO52939,247,18530,2/18/2013,2/25/2013,3/2/2013,55,55,1
SO52939,275,18530,2/18/2013,2/25/2013,3/2/2013,54,54,1
SO52940,289,15397,2/18/2013,2/25/2013,3/2/2013,5,5,1
SO52940,245,15397,2/18/2013,2/25/2013,3/2/2013,35,35,1
SO52941,174,18449,2/18/2013,2/25/2013,3/2/2013,22,22,1
SO52941,166,18449,2/18/2013,2/25/2013,3/2/2013,9,9,1
SO52942,289,16039,2/18/2013,2/25/2013,3/2/2013,5,5,1
SO52943,274,13568,2/18/2013,2/25/2013,3/2/2013,70,70,1
SO52943,250,13568,2/18/2013,2/25/2013,3/2/2013,50,50,1
SO52944,286,16936,2/18/2013,2/25/2013,3/2/2013,25,25,1
SO52944,290,16936,2/18/2013,2/25/2013,3/2/2013,4,4,1
SO52944,246,16936,2/18/2013,2/25/2013,3/2/2013,35,35,1
SO52945,282,19056,2/18/2013,2/25/2013,3/2/2013,25,25,1
SO52945,295,19056,2/18/2013,2/25/2013,3/2/2013,5,5,1
SO52945,168,19056,2/18/2013,2/25/2013,3/2/2013,8,8,1
SO52946,274,28542,2/18/2013,2/25/2013,3/2/2013,70,70,1
SO52946,166,28542,2/18/2013,2/25/2013,3/2/2013,9,9,1
SO52947,295,24064,2/18/2013,2/25/2013,3/2/2013,5,5,1
SO52948,285,27176,2/18/2013,2/25/2013,3/2/2013,21,21,1
SO52949,288,14799,2/18/2013,2/25/2013,3/2/2013,29,29,1
SO52949,291,14799,2/18/2013,2/25/2013,3/2/2013,5,5,1
SO52949,166,14799,2/18/2013,2/25/2013,3/2/2013,9,9,1
SO52949,248,14799,2/18/2013,2/25/2013,3/2/2013,50,50,1
SO52950,289,11832,2/18/2013,2/25/2013,3/2/2013,5,5,1
SO52950,284,11832,2/18/2013,2/25/2013,3/2/2013,35,35,1
SO52950,246,11832,2/18/2013,2/25/2013,3/2/2013,35,35,1
SO52951,174,13235,2/18/2013,2/25/2013,3/2/2013,22,22,1
SO52951,245,13235,2/18/2013,2/25/2013,3/2/2013,35,35,1
SO52952,250,12639,2/18/2013,2/25/2013,3/2/2013,50,50,1
SO52953,166,12593,2/18/2013,2/25/2013,3/2/2013,9,9,1
SO52954,139,14081,2/18/2013,2/25/2013,3/2/2013,2443,2443,1
SO52954,168,14081,2/18/2013,2/25/2013,3/2/2013,8,8,1
SO52955,139,16235,2/18/2013,2/25/2013,3/2/2013,2443,2443,1
SO52956,120,11317,2/18/2013,2/25/2013,3/2/2013,2295,2295,1
SO52957,120,11162,2/18/2013,2/25/2013,3/2/2013,2295,2295,1
SO52957,245,11162,2/18/2013,2/25/2013,3/2/2013,35,35,1
SO52958,144,28770,2/18/2013,2/25/2013,3/2/2013,742,742,1
SO52958,245,28770,2/18/2013,2/25/2013,3/2/2013,35,35,1
SO52959,124,11459,2/18/2013,2/25/2013,3/2/2013,2320,2320,1
SO52959,259,11459,2/18/2013,2/25/2013,3/2/2013,2,2,1
SO52960,126,21649,2/18/2013,2/25/2013,3/2/2013,540,540,1
SO52960,105,21649,2/18/2013,2/25/2013,3/2/2013,9,9,1
SO52960,295,21649,2/18/2013,2/25/2013,3/2/2013,5,5,1
SO52961,127,21646,2/18/2013,2/25/2013,3/2/2013,540,540,1
SO52961,285,21646,2/18/2013,2/25/2013,3/2/2013,21,21,1
SO52961,259,21646,2/18/2013,2/25/2013,3/2/2013,2,2,1
SO52962,129,22287,2/18/2013,2/25/2013,3/2/2013,540,540,1
SO52963,140,18273,2/19/2013,2/26/2013,3/3/2013,2443,2443,1
SO52963,287,18273,2/19/2013,2/26/2013,3/3/2013,33,33,1
SO52963,249,18273,2/19/2013,2/26/2013,3/3/2013,50,50,1
SO52964,131,23412,2/19/2013,2/26/2013,3/3/2013,1120,1120,1
SO52964,105,23412,2/19/2013,2/26/2013,3/3/2013,9,9,1
SO52964,295,23412,2/19/2013,2/26/2013,3/3/2013,5,5,1
SO52964,166,23412,2/19/2013,2/26/2013,3/3/2013,9,9,1
SO52965,123,11492,2/19/2013,2/26/2013,3/3/2013,2320,2320,1
SO52965,245,11492,2/19/2013,2/26/2013,3/3/2013,35,35,1
SO52966,122,11351,2/19/2013,2/26/2013,3/3/2013,2295,2295,1
SO52967,122,11353,2/19/2013,2/26/2013,3/3/2013,2295,2295,1
SO52967,295,11353,2/19/2013,2/26/2013,3/3/2013,5,5,1
SO52967,104,11353,2/19/2013,2/26/2013,3/3/2013,10,10,1
SO52968,245,11212,2/19/2013,2/26/2013,3/3/2013,35,35,1
SO52969,282,11965,2/19/2013,2/26/2013,3/3/2013,25,25,1
SO52969,259,11965,2/19/2013,2/26/2013,3/3/2013,2,2,1
SO52970,289,18286,2/19/2013,2/26/2013,3/3/2013,5,5,1
SO52970,283,18286,2/19/2013,2/26/2013,3/3/2013,30,30,1
SO52970,245,18286,2/19/2013,2/26/2013,3/3/2013,35,35,1
SO52971,275,17243,2/19/2013,2/26/2013,3/3/2013,54,54,1
SO52972,248,17302,2/19/2013,2/26/2013,3/3/2013,50,50,1
SO52972,166,17302,2/19/2013,2/26/2013,3/3/2013,9,9,1
SO52973,251,14678,2/19/2013,2/26/2013,3/3/2013,50,50,1
SO52974,166,18197,2/19/2013,2/26/2013,3/3/2013,9,9,1
SO52975,281,14307,2/19/2013,2/26/2013,3/3/2013,159,159,1
SO52976,290,29268,2/19/2013,2/26/2013,3/3/2013,4,4,1
SO52976,245,29268,2/19/2013,2/26/2013,3/3/2013,35,35,1
SO52977,288,27293,2/19/2013,2/26/2013,3/3/2013,29,29,1
SO52977,291,27293,2/19/2013,2/26/2013,3/3/2013,5,5,1
SO52977,247,27293,2/19/2013,2/26/2013,3/3/2013,55,55,1
SO52978,288,26691,2/19/2013,2/26/2013,3/3/2013,29,29,1
SO52979,287,25435,2/19/2013,2/26/2013,3/3/2013,33,33,1
SO52979,290,25435,2/19/2013,2/26/2013,3/3/2013,4,4,1
SO52980,287,25102,2/19/2013,2/26/2013,3/3/2013,33,33,1
SO52980,290,25102,2/19/2013,2/26/2013,3/3/2013,4,4,1
SO52980,245,25102,2/19/2013,2/26/2013,3/3/2013,35,35,1
SO52981,283,18871,2/19/2013,2/26/2013,3/3/2013,30,30,1
SO52982,283,17385,2/19/2013,2/26/2013,3/3/2013,30,30,1
SO52982,289,17385,2/19/2013,2/26/2013,3/3/2013,5,5,1
SO52982,244,17385,2/19/2013,2/26/2013,3/3/2013,35,35,1
SO52983,104,21787,2/19/2013,2/26/2013,3/3/2013,10,10,1
SO52983,295,21787,2/19/2013,2/26/2013,3/3/2013,5,5,1
SO52983,259,21787,2/19/2013,2/26/2013,3/3/2013,2,2,1
SO52984,104,12183,2/19/2013,2/26/2013,3/3/2013,10,10,1
SO52984,295,12183,2/19/2013,2/26/2013,3/3/2013,5,5,1
SO52984,246,12183,2/19/2013,2/26/2013,3/3/2013,35,35,1
SO52985,295,18094,2/19/2013,2/26/2013,3/3/2013,5,5,1
SO52985,292,18094,2/19/2013,2/26/2013,3/3/2013,64,64,1
SO52986,289,17705,2/19/2013,2/26/2013,3/3/2013,5,5,1
SO52986,282,17705,2/19/2013,2/26/2013,3/3/2013,25,25,1
SO52987,286,19920,2/19/2013,2/26/2013,3/3/2013,25,25,1
SO52987,290,19920,2/19/2013,2/26/2013,3/3/2013,4,4,1
SO52987,276,19920,2/19/2013,2/26/2013,3/3/2013,54,54,1
SO52987,166,19920,2/19/2013,2/26/2013,3/3/2013,9,9,1
SO52988,174,14782,2/19/2013,2/26/2013,3/3/2013,22,22,1
SO52988,104,14782,2/19/2013,2/26/2013,3/3/2013,10,10,1
SO52988,246,14782,2/19/2013,2/26/2013,3/3/2013,35,35,1
SO52989,290,23937,2/19/2013,2/26/2013,3/3/2013,4,4,1
SO52989,246,23937,2/19/2013,2/26/2013,3/3/2013,35,35,1
SO52990,282,20588,2/19/2013,2/26/2013,3/3/2013,25,25,1
SO52990,259,20588,2/19/2013,2/26/2013,3/3/2013,2,2,1
SO52991,295,22492,2/19/2013,2/26/2013,3/3/2013,5,5,1
SO52991,166,22492,2/19/2013,2/26/2013,3/3/2013,9,9,1
SO52991,275,22492,2/19/2013,2/26/2013,3/3/2013,54,54,1
SO52992,290,27806,2/19/2013,2/26/2013,3/3/2013,4,4,1
SO52993,290,26865,2/19/2013,2/26/2013,3/3/2013,4,4,1
SO52993,260,26865,2/19/2013,2/26/2013,3/3/2013,120,120,1
SO52994,291,16193,2/19/2013,2/26/2013,3/3/2013,5,5,1
SO52995,174,12938,2/19/2013,2/26/2013,3/3/2013,22,22,1
SO52995,245,12938,2/19/2013,2/26/2013,3/3/2013,35,35,1
SO52995,235,12938,2/19/2013,2/26/2013,3/3/2013,24,24,1
SO52996,174,12793,2/19/2013,2/26/2013,3/3/2013,22,22,1
SO52996,246,12793,2/19/2013,2/26/2013,3/3/2013,35,35,1
SO52996,292,12793,2/19/2013,2/26/2013,3/3/2013,64,64,1
SO52997,115,18963,2/19/2013,2/26/2013,3/3/2013,565,565,1
SO52997,282,18963,2/19/2013,2/26/2013,3/3/2013,25,25,1
SO52998,124,11528,2/19/2013,2/26/2013,3/3/2013,2320,2320,1
SO52998,174,11528,2/19/2013,2/26/2013,3/3/2013,22,22,1
SO52998,104,11528,2/19/2013,2/26/2013,3/3/2013,10,10,1
SO52998,295,11528,2/19/2013,2/26/2013,3/3/2013,5,5,1
SO52998,233,11528,2/19/2013,2/26/2013,3/3/2013,24,24,1
SO52999,121,12113,2/19/2013,2/26/2013,3/3/2013,2295,2295,1
SO53000,116,14102,2/19/2013,2/26/2013,3/3/2013,769,769,1
SO53000,274,14102,2/19/2013,2/26/2013,3/3/2013,70,70,1
SO53001,128,21022,2/19/2013,2/26/2013,3/3/2013,540,540,1
SO53002,161,14939,2/19/2013,2/26/2013,3/3/2013,2384,2384,1
SO53002,246,14939,2/19/2013,2/26/2013,3/3/2013,35,35,1
SO53003,141,18303,2/19/2013,2/26/2013,3/3/2013,2443,2443,1
SO53003,105,18303,2/19/2013,2/26/2013,3/3/2013,9,9,1
SO53004,134,16482,2/20/2013,2/27/2013,3/4/2013,1120,1120,1
SO53004,245,16482,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53004,248,16482,2/20/2013,2/27/2013,3/4/2013,50,50,1
SO53005,122,11493,2/20/2013,2/27/2013,3/4/2013,2295,2295,1
SO53005,245,11493,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53006,124,11395,2/20/2013,2/27/2013,3/4/2013,2320,2320,1
SO53006,104,11395,2/20/2013,2/27/2013,3/4/2013,10,10,1
SO53007,166,11530,2/20/2013,2/27/2013,3/4/2013,9,9,1
SO53008,282,13962,2/20/2013,2/27/2013,3/4/2013,25,25,1
SO53008,289,13962,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53008,259,13962,2/20/2013,2/27/2013,3/4/2013,2,2,1
SO53008,168,13962,2/20/2013,2/27/2013,3/4/2013,8,8,1
SO53009,286,14857,2/20/2013,2/27/2013,3/4/2013,25,25,1
SO53009,275,14857,2/20/2013,2/27/2013,3/4/2013,54,54,1
SO53010,283,17254,2/20/2013,2/27/2013,3/4/2013,30,30,1
SO53010,293,17254,2/20/2013,2/27/2013,3/4/2013,64,64,1
SO53011,283,17070,2/20/2013,2/27/2013,3/4/2013,30,30,1
SO53011,289,17070,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53011,246,17070,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53012,174,18707,2/20/2013,2/27/2013,3/4/2013,22,22,1
SO53012,245,18707,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53012,294,18707,2/20/2013,2/27/2013,3/4/2013,64,64,1
SO53013,289,24899,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53013,174,24899,2/20/2013,2/27/2013,3/4/2013,22,22,1
SO53013,104,24899,2/20/2013,2/27/2013,3/4/2013,10,10,1
SO53013,295,24899,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53013,294,24899,2/20/2013,2/27/2013,3/4/2013,64,64,1
SO53014,248,15126,2/20/2013,2/27/2013,3/4/2013,50,50,1
SO53014,166,15126,2/20/2013,2/27/2013,3/4/2013,9,9,1
SO53015,259,19090,2/20/2013,2/27/2013,3/4/2013,2,2,1
SO53016,166,18259,2/20/2013,2/27/2013,3/4/2013,9,9,1
SO53017,166,28967,2/20/2013,2/27/2013,3/4/2013,9,9,1
SO53018,286,28998,2/20/2013,2/27/2013,3/4/2013,25,25,1
SO53018,290,28998,2/20/2013,2/27/2013,3/4/2013,4,4,1
SO53019,285,11738,2/20/2013,2/27/2013,3/4/2013,21,21,1
SO53019,233,11738,2/20/2013,2/27/2013,3/4/2013,24,24,1
SO53019,290,11738,2/20/2013,2/27/2013,3/4/2013,4,4,1
SO53020,291,11203,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53021,291,29000,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53021,259,29000,2/20/2013,2/27/2013,3/4/2013,2,2,1
SO53022,291,28003,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53023,287,11277,2/20/2013,2/27/2013,3/4/2013,33,33,1
SO53023,290,11277,2/20/2013,2/27/2013,3/4/2013,4,4,1
SO53023,246,11277,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53024,290,15526,2/20/2013,2/27/2013,3/4/2013,4,4,1
SO53024,287,15526,2/20/2013,2/27/2013,3/4/2013,33,33,1
SO53024,246,15526,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53024,234,15526,2/20/2013,2/27/2013,3/4/2013,24,24,1
SO53025,290,24776,2/20/2013,2/27/2013,3/4/2013,4,4,1
SO53025,287,24776,2/20/2013,2/27/2013,3/4/2013,33,33,1
SO53025,247,24776,2/20/2013,2/27/2013,3/4/2013,55,55,1
SO53026,282,11176,2/20/2013,2/27/2013,3/4/2013,25,25,1
SO53027,287,18758,2/20/2013,2/27/2013,3/4/2013,33,33,1
SO53027,290,18758,2/20/2013,2/27/2013,3/4/2013,4,4,1
SO53028,287,24317,2/20/2013,2/27/2013,3/4/2013,33,33,1
SO53028,259,24317,2/20/2013,2/27/2013,3/4/2013,2,2,1
SO53029,104,21720,2/20/2013,2/27/2013,3/4/2013,10,10,1
SO53029,295,21720,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53030,295,15498,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53030,104,15498,2/20/2013,2/27/2013,3/4/2013,10,10,1
SO53030,246,15498,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53030,233,15498,2/20/2013,2/27/2013,3/4/2013,24,24,1
SO53031,295,21159,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53031,104,21159,2/20/2013,2/27/2013,3/4/2013,10,10,1
SO53031,245,21159,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53031,234,21159,2/20/2013,2/27/2013,3/4/2013,24,24,1
SO53032,274,19778,2/20/2013,2/27/2013,3/4/2013,70,70,1
SO53033,273,11827,2/20/2013,2/27/2013,3/4/2013,70,70,1
SO53033,275,11827,2/20/2013,2/27/2013,3/4/2013,54,54,1
SO53033,235,11827,2/20/2013,2/27/2013,3/4/2013,24,24,1
SO53034,166,18346,2/20/2013,2/27/2013,3/4/2013,9,9,1
SO53034,295,18346,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53035,289,14921,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53035,259,14921,2/20/2013,2/27/2013,3/4/2013,2,2,1
SO53036,289,13698,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53036,282,13698,2/20/2013,2/27/2013,3/4/2013,25,25,1
SO53036,259,13698,2/20/2013,2/27/2013,3/4/2013,2,2,1
SO53037,289,18632,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53037,282,18632,2/20/2013,2/27/2013,3/4/2013,25,25,1
SO53037,259,18632,2/20/2013,2/27/2013,3/4/2013,2,2,1
SO53038,282,17640,2/20/2013,2/27/2013,3/4/2013,25,25,1
SO53039,290,19177,2/20/2013,2/27/2013,3/4/2013,4,4,1
SO53039,244,19177,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53040,285,28410,2/20/2013,2/27/2013,3/4/2013,21,21,1
SO53040,290,28410,2/20/2013,2/27/2013,3/4/2013,4,4,1
SO53040,244,28410,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53041,288,11566,2/20/2013,2/27/2013,3/4/2013,29,29,1
SO53041,291,11566,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53041,259,11566,2/20/2013,2/27/2013,3/4/2013,2,2,1
SO53042,284,11277,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53042,289,11277,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53042,259,11277,2/20/2013,2/27/2013,3/4/2013,2,2,1
SO53043,174,17036,2/20/2013,2/27/2013,3/4/2013,22,22,1
SO53043,245,17036,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53044,166,12602,2/20/2013,2/27/2013,3/4/2013,9,9,1
SO53045,174,18758,2/20/2013,2/27/2013,3/4/2013,22,22,1
SO53045,104,18758,2/20/2013,2/27/2013,3/4/2013,10,10,1
SO53045,295,18758,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53046,174,12979,2/20/2013,2/27/2013,3/4/2013,22,22,1
SO53046,281,12979,2/20/2013,2/27/2013,3/4/2013,159,159,1
SO53047,138,16887,2/20/2013,2/27/2013,3/4/2013,1701,1701,1
SO53047,295,16887,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53047,105,16887,2/20/2013,2/27/2013,3/4/2013,9,9,1
SO53047,247,16887,2/20/2013,2/27/2013,3/4/2013,55,55,1
SO53048,111,12032,2/20/2013,2/27/2013,3/4/2013,565,565,1
SO53048,104,12032,2/20/2013,2/27/2013,3/4/2013,10,10,1
SO53048,295,12032,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53048,244,12032,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53049,111,15561,2/20/2013,2/27/2013,3/4/2013,565,565,1
SO53049,282,15561,2/20/2013,2/27/2013,3/4/2013,25,25,1
SO53049,259,15561,2/20/2013,2/27/2013,3/4/2013,2,2,1
SO53050,139,20199,2/20/2013,2/27/2013,3/4/2013,2443,2443,1
SO53050,246,20199,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53050,235,20199,2/20/2013,2/27/2013,3/4/2013,24,24,1
SO53051,118,13870,2/20/2013,2/27/2013,3/4/2013,769,769,1
SO53051,272,13870,2/20/2013,2/27/2013,3/4/2013,70,70,1
SO53052,125,11741,2/20/2013,2/27/2013,3/4/2013,2320,2320,1
SO53052,174,11741,2/20/2013,2/27/2013,3/4/2013,22,22,1
SO53052,281,11741,2/20/2013,2/27/2013,3/4/2013,159,159,1
SO53053,123,11816,2/20/2013,2/27/2013,3/4/2013,2320,2320,1
SO53053,245,11816,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53054,122,11837,2/20/2013,2/27/2013,3/4/2013,2295,2295,1
SO53054,295,11837,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53054,104,11837,2/20/2013,2/27/2013,3/4/2013,10,10,1
SO53054,245,11837,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53055,122,11326,2/20/2013,2/27/2013,3/4/2013,2295,2295,1
SO53055,289,11326,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53055,284,11326,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53055,246,11326,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53056,122,11297,2/20/2013,2/27/2013,3/4/2013,2295,2295,1
SO53056,284,11297,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53056,289,11297,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53056,245,11297,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53057,147,27774,2/20/2013,2/27/2013,3/4/2013,742,742,1
SO53057,288,27774,2/20/2013,2/27/2013,3/4/2013,29,29,1
SO53058,151,27777,2/20/2013,2/27/2013,3/4/2013,742,742,1
SO53058,288,27777,2/20/2013,2/27/2013,3/4/2013,29,29,1
SO53058,291,27777,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53058,259,27777,2/20/2013,2/27/2013,3/4/2013,2,2,1
SO53059,160,28309,2/20/2013,2/27/2013,3/4/2013,2384,2384,1
SO53059,246,28309,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53060,128,26743,2/20/2013,2/27/2013,3/4/2013,540,540,1
SO53060,295,26743,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53060,105,26743,2/20/2013,2/27/2013,3/4/2013,9,9,1
SO53060,246,26743,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53061,127,26748,2/20/2013,2/27/2013,3/4/2013,540,540,1
SO53061,244,26748,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53062,109,12011,2/20/2013,2/27/2013,3/4/2013,540,540,1
SO53062,295,12011,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53062,104,12011,2/20/2013,2/27/2013,3/4/2013,10,10,1
SO53062,292,12011,2/20/2013,2/27/2013,3/4/2013,64,64,1
SO53063,164,22112,2/20/2013,2/27/2013,3/4/2013,2384,2384,1
SO53063,246,22112,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53063,251,22112,2/20/2013,2/27/2013,3/4/2013,50,50,1
SO53064,129,21601,2/20/2013,2/27/2013,3/4/2013,540,540,1
SO53064,285,21601,2/20/2013,2/27/2013,3/4/2013,21,21,1
SO53064,290,21601,2/20/2013,2/27/2013,3/4/2013,4,4,1
SO53064,234,21601,2/20/2013,2/27/2013,3/4/2013,24,24,1
SO53065,130,18549,2/20/2013,2/27/2013,3/4/2013,1120,1120,1
SO53065,295,18549,2/20/2013,2/27/2013,3/4/2013,5,5,1
SO53065,105,18549,2/20/2013,2/27/2013,3/4/2013,9,9,1
SO53065,245,18549,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53066,130,19408,2/20/2013,2/27/2013,3/4/2013,1120,1120,1
SO53066,105,19408,2/20/2013,2/27/2013,3/4/2013,9,9,1
SO53067,132,22639,2/20/2013,2/27/2013,3/4/2013,1120,1120,1
SO53067,244,22639,2/20/2013,2/27/2013,3/4/2013,35,35,1
SO53068,122,11470,2/21/2013,2/28/2013,3/5/2013,2295,2295,1
SO53069,260,11203,2/21/2013,2/28/2013,3/5/2013,120,120,1
SO53070,286,14516,2/21/2013,2/28/2013,3/5/2013,25,25,1
SO53071,290,16694,2/21/2013,2/28/2013,3/5/2013,4,4,1
SO53071,286,16694,2/21/2013,2/28/2013,3/5/2013,25,25,1
SO53071,259,16694,2/21/2013,2/28/2013,3/5/2013,2,2,1
SO53071,168,16694,2/21/2013,2/28/2013,3/5/2013,8,8,1
SO53072,283,17063,2/21/2013,2/28/2013,3/5/2013,30,30,1
SO53072,289,17063,2/21/2013,2/28/2013,3/5/2013,5,5,1
SO53072,259,17063,2/21/2013,2/28/2013,3/5/2013,2,2,1
SO53073,284,19632,2/21/2013,2/28/2013,3/5/2013,35,35,1
